"country","city","type","canonical","osm","current_russian","current_english","needs_russian","needs_english","translation_russian","translation_english","review_status"
"UZ","angren","local_area","Коч-Булак Месторождение","way:247173527","Коч-Булак Месторождение","","","yes","Коч-Булак Месторождение","Koch-Bulak Deposit","accepted"
"UZ","angren","local_area","Куль урочище","way:246293319","Куль урочище","","","yes","Куль урочище","Kul urochishche","accepted"
"UZ","angren","local_area","Курбана урочище","way:246785330","Курбана урочище","","","yes","Курбана урочище","Kurbana urochishche","accepted"
"UZ","angren","local_area","Курсак","way:262320076","Курсак","","","yes","Курсак","Kursak","accepted"
"UZ","angren","local_area","Курташ","way:260255449","Курташ","","","yes","Курташ","Kurtash","accepted"
"UZ","angren","local_area","Лешкерек урочище","way:247366982","Лешкерек урочище","","","yes","Лешкерек урочище","Leshkerek urochishche","accepted"
"UZ","angren","local_area","Соглым урочище","way:248613466","Соглым урочище","","","yes","Соглым урочище","Soglym urochishche","accepted"
"UZ","angren","local_area","Ташлакты урочище","way:243514290","Ташлакты урочище","","","yes","Ташлакты урочище","Tashlakty urochishche","accepted"
"UZ","angren","local_area","Токлыямлав урочище","way:247566414","Токлыямлав урочище","","","yes","Токлыямлав урочище","Toklyyamlav urochishche","accepted"
"UZ","angren","local_area","Учайрылыш","way:262514354","Учайрылыш","","","yes","Учайрылыш","Uchayrylysh","accepted"
"UZ","angren","local_area","Ущелье Голубиное","way:995652601","Ущелье Голубиное","","","yes","Ущелье Голубиное","Ushchele Golubinoe","accepted"
"UZ","angren","local_area","Четсу урочище","way:245020585","Четсу урочище","","","yes","Четсу урочище","Chetsu urochishche","accepted"
"UZ","angren","street",".Кирова улица","way:127708787",".Кирова улица | Кирова улица","","","yes","ул. .Кирова | ул. Кирова",".Kirova St. | Kirova St.","accepted"
"UZ","angren","street","2-проезд Грум","way:246260120","2-проезд Грум","","","yes","2-пр-д Грум","Grum 2nd Passage","accepted"
"UZ","angren","street","Аблыкская улица","way:127854536","Аблыкская улица","","","yes","ул. Аблыкская","Ablykskaya St.","accepted"
"UZ","angren","street","Алмалыкская улица","way:127722732","Алмалыкская улица","","","yes","ул. Алмалыкская","Almalykskaya St.","accepted"
"UZ","angren","street","Бобур улица","way:246099325","Бобур улица","","","yes","ул. Бобур","Bobur St.","accepted"
"UZ","angren","street","Гунча проезд","way:127722304","Гунча проезд","","","yes","пр-д Гунча","Guncha Passage","accepted"
"UZ","angren","street","Дукентская улица","way:1418650824;way:156759561;way:625140296","Дукентская улица","","","yes","ул. Дукентская","Dukentskaya St.","accepted"
"UZ","angren","street","Зеленая улица","way:127872237","Зеленая улица","","","yes","ул. Зеленая","Zelenaya St.","accepted"
"UZ","angren","street","Комсомольская","way:127721213;way:755516482","Комсомольская","","","yes","Комсомольская","Komsomolskaya","accepted"
"UZ","angren","street","Маяковского улица","way:243913204","Маяковского улица","","","yes","ул. Маяковского","Mayakovskogo St.","accepted"
"UZ","angren","street","Самаркандская улица","way:127854726","Самаркандская улица","","","yes","ул. Самаркандская","Samarkandskaya St.","accepted"
"UZ","angren","street","Сквозной проезд","way:166557927","Сквозной проезд","","","yes","пр-д Сквозной","Skvoznoy Passage","accepted"
"UZ","angren","street","ул.Кирова","way:239608465","ул.Кирова","","","yes","ул. Кирова","Kirova St.","accepted"
"UZ","angren","street","улица Братская","way:127854736","улица Братская","","","yes","ул. Братская","Bratskaya St.","accepted"
"UZ","angren","street","Улица Гулистан","way:127860813","Улица Гулистан","","","yes","ул. Гулистан","Gulistan St.","accepted"
"UZ","angren","street","улица Звездная","way:127860804","улица Звездная","","","yes","ул. Звездная","Zvezdnaya St.","accepted"
"UZ","angren","street","улица Иктидор","way:127854527","улица Иктидор","","","yes","ул. Иктидор","Iktidor St.","accepted"
"UZ","angren","street","улица Истикол","way:755516489","улица Истикол","","","yes","ул. Истикол","Istikol St.","accepted"
"UZ","angren","street","улица Ифтихор","way:127712478","улица Ифтихор","","","yes","ул. Ифтихор","Iftikhor St.","accepted"
"UZ","angren","street","улица Ихлос","way:127712481","улица Ихлос","","","yes","ул. Ихлос","Ikhlos St.","accepted"
"UZ","angren","street","улица Карабаусай","way:127708784;way:1416741949;way:1416741950","улица Карабаусай","","","yes","ул. Карабаусай","Karabausay St.","accepted"
"UZ","angren","street","улица Кахрамон","way:127712460","улица Кахрамон","","","yes","ул. Кахрамон","Kakhramon St.","accepted"
"UZ","angren","street","улица Комарова","way:127856493","улица Комарова","","","yes","ул. Комарова","Komarova St.","accepted"
"UZ","angren","street","улица Майдон","way:127854525","улица Майдон","","","yes","ул. Майдон","Maydon St.","accepted"
"UZ","angren","street","улица Навбахор","way:127868751","улица Навбахор","","","yes","ул. Навбахор","Navbakhor St.","accepted"
"UZ","angren","street","улица Озодлик","way:245764580","улица Озодлик","","","yes","ул. Озодлик","Ozodlik St.","accepted"
"UZ","angren","street","улица Ойбек","way:127871089","улица Ойбек","","","yes","ул. Ойбек","Oybek St.","accepted"
"UZ","angren","street","улица Олмос","way:127854943","улица Олмос","","","yes","ул. Олмос","Olmos St.","accepted"
"UZ","angren","street","улица Садовая","way:127860808","улица Садовая","","","yes","ул. Садовая","Sadovaya St.","accepted"
"UZ","angren","street","улица Северная","way:1223813255;way:1223813256;way:127854555","улица Северная","","","yes","ул. Северная","Severnaya St.","accepted"
"UZ","angren","street","улица Строитель","way:245931835","улица Строитель","","","yes","ул. Строитель","Stroitel St.","accepted"
"UZ","angren","street","улица Туркистон","way:127712462","улица Туркистон","","","yes","ул. Туркистон","Turkiston St.","accepted"
"UZ","angren","street","улица Уйгун","way:127863510","улица Уйгун","","","yes","ул. Уйгун","Uygun St.","accepted"
"UZ","angren","street","улица Уфк","way:127871095","улица Уфк","","","yes","ул. Уфк","Ufk St.","accepted"
"UZ","angren","street","Хорезмская","way:127721216;way:755516481","Хорезмская","","","yes","Хорезмская","Khorezmskaya","accepted"
"UZ","angren","street","Чирчикская улица","way:127854727","Чирчикская улица","","","yes","ул. Чирчикская","Chirchikskaya St.","accepted"
"UZ","angren","street","Школьная улица","way:127872255","Школьная улица","","","yes","ул. Школьная","Shkolnaya St.","accepted"
"UZ","angren","street","A373","way:124163667;way:305500179","","A373","yes","","А373","A373","accepted"
"UZ","angren","street","Axmad Yassaviy ko'chasi","way:45172578;way:45172579;way:617254163","","Axmad Yassaviy ko'chasi","yes","","ул. Ахмад Яссавий","Axmad Yassaviy St.","accepted"
"UZ","angren","street","Birlik ko'chasi","way:260255486","","Birlik ko'chasi","yes","","ул. Бирлик","Birlik St.","accepted"
"UZ","angren","street","Bunyodkor ko'chasi","way:1547893600;way:156759560;way:755516474","","Bunyodkor ko'chasi","yes","","ул. Бунёдкор","Bunyodkor St.","accepted"
"UZ","angren","street","Konchi","way:702375998","","Konchi","yes","","Кончи","Konchi","accepted"
"UZ","angren","street","Mustaqillik ko'chasi","way:260252539","","Mustaqillik ko'chasi","yes","","ул. Мустакиллик","Mustaqillik St.","accepted"
"UZ","angren","street","Ziyoratgoh ko'chasi","way:246187078","","Ziyoratgoh ko'chasi","yes","","ул. Зиёратгох","Ziyoratgoh St.","accepted"
"UZ","asaka","local_area","Мудай махалла","way:456570720","Кужган | Мудай махалла","","","yes","Кужган | Мудай махалла","Kuzhgan | Muday Mahalla","accepted"
"UZ","asaka","local_area","Marufjo Maxmudjonovich","way:1083113311","","Marufjo Maxmudjonovich","yes","","Маруфджо Махмудджонович","Marufjo Maxmudjonovich","accepted"
"UZ","asaka","local_area","Umidjon Ulugbek ogli","way:1083111398","","Umidjon Ulugbek ogli","yes","","Умидджон Улугбек огли","Umidjon Ulugbek ogli","accepted"
"UZ","asaka","residential_complex","Неотложка","node:7563835685","Неотложка","","","yes","Неотложка","Neotlozhka","accepted"
"UZ","asaka","street","Бахор 1 тор куча","way:456567032","Бахор 1 тор куча","","","yes","пр. Бахор 1","Bakhor 1st Ln.","accepted"
"UZ","asaka","street","Бахор 2 тор куча","way:456567034","Бахор 2 тор куча","","","yes","пр. Бахор 2","Bakhor 2nd Ln.","accepted"
"UZ","asaka","street","Бахор 3 тор куча","way:456547720","Бахор 3 тор куча","","","yes","пр. Бахор 3","Bakhor 3rd Ln.","accepted"
"UZ","asaka","street","Бахор 4 тор куча","way:456547721","Бахор 4 тор куча","","","yes","пр. Бахор 4","Bakhor 4th Ln.","accepted"
"UZ","asaka","street","Бахор 5 тор куча","way:456547722","Бахор 5 тор куча","","","yes","пр. Бахор 5","Bakhor 5th Ln.","accepted"
"UZ","asaka","street","Бахор кучаси","way:308163896","Бахор кучаси","","","yes","ул. Бахор","Bakhor St.","accepted"
"UZ","asaka","street","Исломобод 5 тупик","way:211086183","Исломобод 5 тупик","","","yes","5-й туп. Исломобод","Islomobod 5th Dead End","accepted"
"UZ","asaka","street","Исломобод 6 тупик","way:211086172","Исломобод 6 тупик","","","yes","6-й туп. Исломобод","Islomobod 6th Dead End","accepted"
"UZ","asaka","street","Исломобод 7 тупик","way:211086170","Исломобод 7 тупик","","","yes","7-й туп. Исломобод","Islomobod 7th Dead End","accepted"
"UZ","asaka","street","Исломобод 8 тупик","way:211086201","Исломобод 8 тупик","","","yes","8-й туп. Исломобод","Islomobod 8th Dead End","accepted"
"UZ","asaka","street","Исломобод улица","way:200417376;way:601884134","Исломобод улица","","","yes","ул. Исломобод","Islomobod St.","accepted"
"UZ","asaka","street","Нажмиддин Кубро","way:456699470","Нажмиддин Кубро","","","yes","Нажмиддин Кубро","Nazhmiddin Kubro","accepted"
"UZ","asaka","street","Тошлок улица","way:456699465","Тошлок улица | улица Тошлок","","","yes","ул. Тошлок","Toshlok St.","accepted"
"UZ","asaka","street","Узбекистон кучаси","way:200417371;way:908382598;way:908382599","Узбекистон кучаси","","","yes","ул. Узбекистон","Uzbekiston St.","accepted"
"UZ","asaka","street","улица Доримолон","way:308183439","улица Доримолон","","","yes","ул. Доримолон","Dorimolon St.","accepted"
"UZ","asaka","street","улица Турттош","way:1410903242;way:27636736","улица Турттош","","","yes","ул. Турттош","Turttosh St.","accepted"
"UZ","asaka","street","Arg'in ko'chasi","way:1462879981;way:604833316","","Arg'in ko'chasi","yes","","ул. Аргин","Arg'in St.","accepted"
"UZ","asaka","street","Asadbek Ko’chasi","way:746896079","","Asadbek Ko’chasi","yes","","ул. Асадбек","Asadbek St.","accepted"
"UZ","asaka","street","Bolalik ko'chasi","way:1463191960;way:1463191962;way:561870802","","Bolalik ko'chasi","yes","","ул. Болалик","Bolalik St.","accepted"
"UZ","asaka","street","Chitgar ko'chasi","way:456579775","","Chitgar ko'chasi","yes","","ул. Читгар","Chitgar St.","accepted"
"UZ","asaka","street","Dorboz ko'chasi","way:194878001","","Dorboz ko'chasi","yes","","ул. Дорбоз","Dorboz St.","accepted"
"UZ","asaka","street","Guliston ko'chasi","way:308163882","","Guliston ko'chasi","yes","","ул. Гулистон","Guliston St.","accepted"
"UZ","asaka","street","Hamdo'stlik ko'chasi","way:180671170","","Hamdo'stlik ko'chasi","yes","","ул. Хамдустлик","Hamdo'stlik St.","accepted"
"UZ","asaka","street","Madaniyat ko'chasi","way:181093332","","Madaniyat ko'chasi","yes","","ул. Маданият","Madaniyat St.","accepted"
"UZ","asaka","street","Marg'iloniy ko'chasi","way:180671195","","Marg'iloniy ko'chasi","yes","","ул. Маргилоний","Marg'iloniy St.","accepted"
"UZ","asaka","street","Najmiddin Kubro ko'chasi","way:617749210","","Najmiddin Kubro ko'chasi","yes","","ул. Наджмиддин Кубро","Najmiddin Kubro St.","accepted"
"UZ","asaka","street","Navkan ko'chasi","way:200417372","","Navkan ko'chasi","yes","","ул. Навкан","Navkan St.","accepted"
"UZ","asaka","street","O'rta Qurama ko'chasi","way:171645958","","O'rta Qurama ko'chasi","yes","","ул. Урта Курама","O'rta Qurama St.","accepted"
"UZ","asaka","street","O'zbek ko'chasi","way:1462871216","","O'zbek ko'chasi","yes","","ул. Узбек","O'zbek St.","accepted"
"UZ","asaka","street","Sohibkor Kochasi","way:1484582140","","Sohibkor Kochasi","yes","","ул. Сохибкор","Sohibkor St.","accepted"
"UZ","asaka","street","Uzun ko'chasi","way:27636693;way:422869992","","Uzun ko'chasi","yes","","ул. Узун","Uzun St.","accepted"
"UZ","asaka","street","Xo'jabosmon ko'chasi","way:1463834243","","Xo'jabosmon ko'chasi","yes","","ул. Худжабосмон","Xo'jabosmon St.","accepted"
"UZ","asaka","street","Yangiobod ko'chasi","way:1462891886","","Yangiobod ko'chasi","yes","","ул. Янгиобод","Yangiobod St.","accepted"
"UZ","asaka","street","Yangisor ko'chasi","way:1463539817;way:551342963","","Yangisor ko'chasi","yes","","ул. Янгисор","Yangisor St.","accepted"
"UZ","asaka","street","Ziyolilar ko'chasi","way:456782307","","Ziyolilar ko'chasi","yes","","ул. Зиёлилар","Ziyolilar St.","accepted"
"KG","aydarken","local_area","Достук","node:6119430498","Достук | Дружба","","","yes","Достук | Дружба","Dostuk | Druzhba","accepted"
